holiday,locale,transferred,sales,onpromotion
Not Holiday,Not Holiday,False,893569.902701,7493.0
Not Holiday,Not Holiday,False,1095523.5178683,2231.0
Not Holiday,Not Holiday,False,1175416.9636673,3037.0
Additional,National,False,1072887.476889,1811.0
Additional,National,False,1141861.90926,4122.0
Holiday,Local,False,1141861.90926,4122.0
Additional,National,False,1196146.056374,9276.0
Additional,National,False,1083680.315238,1838.0
Additional,National,False,946725.190766,1725.0
Not Holiday,Not Holiday,False,837714.129168,2582.0
Not Holiday,Not Holiday,False,789684.9127821,1316.0
Not Holiday,Not Holiday,False,870762.025758,3848.0
Not Holiday,Not Holiday,False,1030043.735764,9068.0
Additional,National,False,964641.5415009999,1638.0
Holiday,National,False,16433.394,159.0
Not Holiday,Not Holiday,False,1066677.424862,1832.0
Not Holiday,Not Holiday,False,1226735.719895,2936.0
Not Holiday,Not Holiday,False,955956.875097,1741.0
Not Holiday,Not Holiday,False,835320.439089,3950.0
Not Holiday,Not Holiday,False,821685.655923,8959.0
Not Holiday,Not Holiday,False,653504.3669428,1998.0
Not Holiday,Not Holiday,False,713608.3341557,7235.0
Not Holiday,Not Holiday,False,989209.458148,1793.0
Not Holiday,Not Holiday,False,1094693.83696,2700.0
Not Holiday,Not Holiday,False,705495.240963,1467.0
Not Holiday,Not Holiday,False,647058.461085,3683.0
Not Holiday,Not Holiday,False,660045.317135,8823.0
Not Holiday,Not Holiday,False,561972.62307,1917.0
Not Holiday,Not Holiday,False,671027.100027,7696.0
Not Holiday,Not Holiday,False,959827.146436,2282.0
Not Holiday,Not Holiday,False,1057997.343303,3141.0
Not Holiday,Not Holiday,False,709784.229951,2201.0
Not Holiday,Not Holiday,False,630929.75099,4738.0
Not Holiday,Not Holiday,False,738744.013045,10589.0
Not Holiday,Not Holiday,False,552820.7690359,940.0
Not Holiday,Not Holiday,False,648431.428037,6542.0
Not Holiday,Not Holiday,False,906754.833923,924.0
Not Holiday,Not Holiday,False,980927.7570135,1964.0
Not Holiday,Not Holiday,False,658090.687097,782.0
Not Holiday,Not Holiday,False,609465.787904,3075.0
Not Holiday,Not Holiday,False,647254.67807,8217.0
Not Holiday,Not Holiday,False,533709.8489592,2483.0
Not Holiday,Not Holiday,False,660492.758086,8261.0
Not Holiday,Not Holiday,False,969938.376831,2791.0
Not Holiday,Not Holiday,False,1093211.2294,3759.0
Not Holiday,Not Holiday,False,872063.3148838,2805.0
Not Holiday,Not Holiday,False,765233.207779,4924.0
Not Holiday,Not Holiday,False,772360.939004,9935.0
Not Holiday,Not Holiday,False,650328.166941,3326.0
Not Holiday,Not Holiday,False,768586.5079877,9244.0
Not Holiday,Not Holiday,False,941954.07605,3667.0
Not Holiday,Not Holiday,False,697791.630994,4184.0
Holiday,National,False,636542.677274,3245.0
Holiday,National,False,746939.64016,5542.0
Not Holiday,Not Holiday,False,790988.713851,10965.0
Not Holiday,Not Holiday,False,646376.371075,5650.0
Not Holiday,Not Holiday,False,698152.0698755,11248.0
Not Holiday,Not Holiday,False,859023.0269945,6018.0
Not Holiday,Not Holiday,False,940214.498527,6966.0
Not Holiday,Not Holiday,False,746671.290005,5744.0
Not Holiday,Not Holiday,False,719111.88609,6223.0
Not Holiday,Not Holiday,False,723794.722013,11241.0
Not Holiday,Not Holiday,False,570072.678149,3949.0
Not Holiday,Not Holiday,False,672510.133621,9501.0
Not Holiday,Not Holiday,False,883790.2212395,4278.0
Not Holiday,Not Holiday,False,991384.2700283,5431.0
Not Holiday,Not Holiday,False,698907.63622,4009.0
Not Holiday,Not Holiday,False,641329.0610941,6027.0
Not Holiday,Not Holiday,False,675573.377814,11117.0
Not Holiday,Not Holiday,False,557959.327812,3236.0
Not Holiday,Not Holiday,False,641922.8016649,9782.0
Not Holiday,Not Holiday,False,916704.0687289999,5172.0
Not Holiday,Not Holiday,False,994502.727301,6156.0
Not Holiday,Not Holiday,False,726619.7578255,3956.0
Not Holiday,Not Holiday,False,897927.643296,6666.0
Holiday,Local,False,878452.364907,11706.0
Not Holiday,Not Holiday,False,671564.7523075,3490.0
Not Holiday,Not Holiday,False,747546.7958183,9322.0
Not Holiday,Not Holiday,False,1028620.677053,3909.0
Not Holiday,Not Holiday,False,1078958.5091855,4730.0
Not Holiday,Not Holiday,False,738126.524119,3446.0
Not Holiday,Not Holiday,False,642291.3448895,5398.0
Not Holiday,Not Holiday,False,694645.8489091,10754.0
Not Holiday,Not Holiday,False,572491.856825,3430.0
Not Holiday,Not Holiday,False,664893.5129268001,9111.0
Not Holiday,Not Holiday,False,898101.109871,3825.0
Not Holiday,Not Holiday,False,954980.3301475,4613.0
Not Holiday,Not Holiday,False,668066.393105,3453.0
Not Holiday,Not Holiday,False,668186.702459,5709.0
Not Holiday,Not Holiday,False,739805.377693,10828.0
Not Holiday,Not Holiday,False,580452.5319757,4979.0
Not Holiday,Not Holiday,False,666756.8191527,9539.0
Not Holiday,Not Holiday,False,895038.512068,4430.0
Not Holiday,Not Holiday,False,929605.582019,5296.0
Not Holiday,Not Holiday,False,690469.800941,4119.0
Not Holiday,Not Holiday,False,622695.8369947,5900.0
Not Holiday,Not Holiday,False,714881.17408,11249.0
Not Holiday,Not Holiday,False,660489.8450025,2340.0
Holiday,National,False,633524.200062,7584.0
Not Holiday,Not Holiday,False,800133.5174955,2400.0
Not Holiday,Not Holiday,False,833336.064862,3329.0
Not Holiday,Not Holiday,False,661057.8656583,2380.0
Not Holiday,Not Holiday,False,621166.0630926,4467.0
Not Holiday,Not Holiday,False,660138.988943,9807.0
Not Holiday,Not Holiday,False,617374.3379607,3581.0
Holiday,Regional,False,872467.3200749999,9793.0
Not Holiday,Not Holiday,False,1150824.580929,3941.0
Not Holiday,Not Holiday,False,1266908.291001,5092.0
Not Holiday,Not Holiday,False,795237.1920634999,3643.0
Not Holiday,Not Holiday,False,725750.101045,5677.0
Not Holiday,Not Holiday,False,744784.8430795,11186.0
Not Holiday,Not Holiday,False,587939.720177,3080.0
Not Holiday,Not Holiday,False,689727.1961377,9240.0
Not Holiday,Not Holiday,False,927981.389244,4143.0
Not Holiday,Not Holiday,False,1008876.737901,5403.0
Not Holiday,Not Holiday,False,665348.963943,4377.0
Holiday,Local,False,651657.0342615,6825.0
Not Holiday,Not Holiday,False,672611.48105,12374.0
Holiday,Local,False,546785.2089455,3484.0
Not Holiday,Not Holiday,False,667606.299867,9158.0
Event,National,False,862121.492036,3954.0
Event,National,False,1271833.739255,4986.0
Event,National,False,1345920.6048929,4075.0
Event,National,False,1152089.208085,6110.0
Event,National,False,1062426.2900389,12650.0
Event,National,False,1001079.779168,5526.0
Holiday,Local,False,1001079.779168,5526.0
Event,National,False,857059.24399,11038.0
Event,National,False,1022143.1346499,5737.0
Event,National,False,1039369.932014,6762.0
Event,National,False,680000.753839,5125.0
Event,National,False,704799.4182328,7306.0
Event,National,False,670288.098041,13522.0
Event,National,False,543339.849013,6363.0
Event,National,False,708711.428894,14393.0
Event,National,False,1067335.770093,10349.0
Event,National,False,1270121.20756,12056.0
Holiday,National,False,1270121.20756,12056.0
Event,National,False,973985.670432,9677.0
Event,National,False,792205.5501393,12286.0
Event,National,False,798654.4540987,17422.0
Event,National,False,648701.6029645,9971.0
Event,National,False,761422.5161262,16096.0
Additional,National,False,1071192.776983,10650.0
Event,National,False,1071192.776983,10650.0
Event,National,False,1641649.2761366,21472.0
Event,National,False,771767.6541339,10233.0
Event,National,False,693010.486981,12099.0
Event,National,False,727543.4630335,15793.0
Event,National,False,603394.2070997,8951.0
Holiday,Local,False,603394.2070997,8951.0
Event,National,False,666833.8999414,14003.0
Event,National,False,932869.5212631,9545.0
Event,National,False,1070331.66738,10418.0
Event,National,False,748112.686851,8877.0
Not Holiday,Not Holiday,False,661930.83884,10975.0
Not Holiday,Not Holiday,False,671232.9593407,14599.0
Not Holiday,Not Holiday,False,581470.5602065,8973.0
Not Holiday,Not Holiday,False,706024.0579254,14004.0
Not Holiday,Not Holiday,False,910757.16309,9307.0
Not Holiday,Not Holiday,False,1030671.62292,10339.0
Not Holiday,Not Holiday,False,695004.681298,8534.0
Holiday,National,True,606377.2052165,10606.0
Not Holiday,Not Holiday,False,637512.038734,15657.0
Not Holiday,Not Holiday,False,571968.623123,10758.0
Transfer,National,False,852689.219312,17133.0
Not Holiday,Not Holiday,False,816187.2200643,11524.0
Not Holiday,Not Holiday,False,959853.658039,12737.0
Not Holiday,Not Holiday,False,752452.419172,11392.0
Not Holiday,Not Holiday,False,974327.9898907,14668.0
Not Holiday,Not Holiday,False,811525.320315,15912.0
Not Holiday,Not Holiday,False,694535.9356793,8059.0
Not Holiday,Not Holiday,False,742363.085208,11747.0
Not Holiday,Not Holiday,False,1011996.61607,6666.0
Not Holiday,Not Holiday,False,1123734.4361,7628.0
Not Holiday,Not Holiday,False,729894.222866,6262.0
Not Holiday,Not Holiday,False,658714.653306,8345.0
Not Holiday,Not Holiday,False,696747.5498651,13972.0
Not Holiday,Not Holiday,False,547139.6129411,6261.0
Not Holiday,Not Holiday,False,637354.31962,12011.0
Not Holiday,Not Holiday,False,845838.2061645,7639.0
Not Holiday,Not Holiday,False,947479.764963,8585.0
Not Holiday,Not Holiday,False,685382.193062,7235.0
Not Holiday,Not Holiday,False,622267.7731045,9714.0
Not Holiday,Not Holiday,False,708327.6370845,16034.0
Not Holiday,Not Holiday,False,620526.243001,7642.0
Not Holiday,Not Holiday,False,737897.438279,13274.0
Not Holiday,Not Holiday,False,972971.109711,8524.0
Not Holiday,Not Holiday,False,837363.023871,8814.0
Not Holiday,Not Holiday,False,735754.3648971,7609.0
Not Holiday,Not Holiday,False,679248.0220203,9623.0
Not Holiday,Not Holiday,False,677730.6512057,15476.0
Holiday,Local,False,559653.337429,6384.0
Not Holiday,Not Holiday,False,641812.675912,11846.0
Holiday,Local,False,1720593.669925,13968.0
Holiday,Regional,False,860296.8349625,6984.0
Not Holiday,Not Holiday,False,954344.666933,8257.0
Not Holiday,Not Holiday,False,684735.608995,6513.0
Not Holiday,Not Holiday,False,596948.934953,8118.0
Not Holiday,Not Holiday,False,632489.476942,13620.0
Not Holiday,Not Holiday,False,554144.864923,6662.0
Not Holiday,Not Holiday,False,857027.5539605,12713.0
Not Holiday,Not Holiday,False,1078485.141848,7331.0
Holiday,Local,False,2253427.41589,16140.0
Not Holiday,Not Holiday,False,850891.598845,6906.0
Not Holiday,Not Holiday,False,728011.558041,9188.0
Not Holiday,Not Holiday,False,752110.940641,16405.0
Not Holiday,Not Holiday,False,591702.7820185,5265.0
Not Holiday,Not Holiday,False,688563.400224,12532.0
Not Holiday,Not Holiday,False,868259.9708787,7671.0
Not Holiday,Not Holiday,False,932486.3001359,8786.0
Not Holiday,Not Holiday,False,688436.1450485,7134.0
Not Holiday,Not Holiday,False,627039.780111,8817.0
Not Holiday,Not Holiday,False,642494.4024465,13382.0
Not Holiday,Not Holiday,False,535124.328126,5346.0
Not Holiday,Not Holiday,False,675032.4290353,11407.0
Not Holiday,Not Holiday,False,887192.885063,6365.0
Not Holiday,Not Holiday,False,932586.6967328,7336.0
Not Holiday,Not Holiday,False,702619.751022,5892.0
Not Holiday,Not Holiday,False,633176.2922806,7823.0
Not Holiday,Not Holiday,False,686848.847004,13216.0
Not Holiday,Not Holiday,False,578823.6890245,5644.0
Not Holiday,Not Holiday,False,646633.655341,10352.0
Holiday,Local,False,822292.472006,5882.0
Additional,Local,False,847867.677942,6813.0
Transfer,Local,False,847867.677942,6813.0
Holiday,Local,True,697383.602092,5681.0
Not Holiday,Not Holiday,False,622771.923903,7550.0
Not Holiday,Not Holiday,False,651121.9849837,10781.0
Not Holiday,Not Holiday,False,533256.2493581,5647.0
Not Holiday,Not Holiday,False,669585.8378729,11243.0
Not Holiday,Not Holiday,False,910213.871959,6377.0
Not Holiday,Not Holiday,False,997916.9572141,7050.0
Not Holiday,Not Holiday,False,895580.405053,5349.0
Not Holiday,Not Holiday,False,777592.8388893,7884.0
Not Holiday,Not Holiday,False,779844.8100532,13361.0
Not Holiday,Not Holiday,False,622883.098161,5955.0
Holiday,Local,False,704092.7391311,11624.0
Not Holiday,Not Holiday,False,858903.2119025,6266.0
Not Holiday,Not Holiday,False,904321.436838,7562.0
Not Holiday,Not Holiday,False,715195.5388238,6231.0
Not Holiday,Not Holiday,False,635538.981035,8593.0
Holiday,National,True,658457.436112,13998.0
Not Holiday,Not Holiday,False,596729.279945,6448.0
Transfer,National,False,745662.5051491,11760.0
Not Holiday,Not Holiday,False,714905.9190669,6521.0
Not Holiday,Not Holiday,False,761826.1289779,7400.0
Holiday,Local,False,720032.299881,6925.0
Not Holiday,Not Holiday,False,718671.651353,8896.0
Not Holiday,Not Holiday,False,725945.703034,14445.0
Not Holiday,Not Holiday,False,577350.5209386,6847.0
Not Holiday,Not Holiday,False,678767.115815,12171.0
Not Holiday,Not Holiday,False,828986.33584,7317.0
Not Holiday,Not Holiday,False,901870.149939,8091.0
Not Holiday,Not Holiday,False,714866.233843,6907.0
Not Holiday,Not Holiday,False,660819.9779755,8720.0
Holiday,Local,False,674613.0479498,13484.0
Not Holiday,Not Holiday,False,554421.529139,5714.0
Not Holiday,Not Holiday,False,646698.272887,11058.0
Not Holiday,Not Holiday,False,791047.534486,6313.0
Not Holiday,Not Holiday,False,858802.419759,7180.0
Not Holiday,Not Holiday,False,671845.736816,6096.0
Not Holiday,Not Holiday,False,624711.335056,8397.0
Not Holiday,Not Holiday,False,731430.1240452,14079.0
Not Holiday,Not Holiday,False,718105.570925,6204.0
Not Holiday,Not Holiday,False,837129.587642,11445.0
Not Holiday,Not Holiday,False,1057581.210918,5986.0
Not Holiday,Not Holiday,False,1109985.857533,6669.0
Not Holiday,Not Holiday,False,813763.2950235,5446.0
Not Holiday,Not Holiday,False,751583.025072,7130.0
Not Holiday,Not Holiday,False,738543.916999,12437.0
Not Holiday,Not Holiday,False,595849.2986095,5757.0
Not Holiday,Not Holiday,False,658969.026968,11435.0
Not Holiday,Not Holiday,False,915938.559049,6595.0
Not Holiday,Not Holiday,False,1017369.2242663,7187.0
Not Holiday,Not Holiday,False,678776.4591265,5902.0
Not Holiday,Not Holiday,False,603427.946974,7836.0
Not Holiday,Not Holiday,False,624262.071976,13238.0
Not Holiday,Not Holiday,False,568324.812986,8373.0
Not Holiday,Not Holiday,False,691912.601466,14453.0
Not Holiday,Not Holiday,False,899219.297508,9645.0
Not Holiday,Not Holiday,False,1018662.657394,10453.0
Not Holiday,Not Holiday,False,681159.341976,8924.0
Not Holiday,Not Holiday,False,650980.3219717001,10992.0
Not Holiday,Not Holiday,False,666928.400013,16166.0
Not Holiday,Not Holiday,False,533276.332017,9185.0
Not Holiday,Not Holiday,False,663685.9846653,14938.0
Not Holiday,Not Holiday,False,861830.389997,10165.0
Not Holiday,Not Holiday,False,952352.5509251,10902.0
Not Holiday,Not Holiday,False,664217.4402937,9248.0
Not Holiday,Not Holiday,False,587908.3278165,11118.0
Holiday,Local,False,631761.1750463,15766.0
Not Holiday,Not Holiday,False,520744.9210333,8746.0
Not Holiday,Not Holiday,False,703198.490806,14020.0
Not Holiday,Not Holiday,False,1175033.65823,9040.0
Not Holiday,Not Holiday,False,1256480.1709663,10009.0
Not Holiday,Not Holiday,False,833060.55889,8527.0
Not Holiday,Not Holiday,False,724113.096039,11381.0
Not Holiday,Not Holiday,False,749712.3000211,16510.0
Not Holiday,Not Holiday,False,581429.340158,8844.0
Holiday,Local,False,797612.239327,14565.0
Not Holiday,Not Holiday,False,932551.706831,9965.0
Holiday,National,False,1088251.479908,10957.0
Not Holiday,Not Holiday,False,725312.8469015,9518.0
Not Holiday,Not Holiday,False,625271.993952,11499.0
Not Holiday,Not Holiday,False,665126.077693,15499.0
Not Holiday,Not Holiday,False,558859.8909975,9141.0
Not Holiday,Not Holiday,False,667954.207226,14622.0
Not Holiday,Not Holiday,False,890613.591114,9962.0
Not Holiday,Not Holiday,False,1104504.6882152,11029.0
Not Holiday,Not Holiday,False,710456.4240015,8913.0
Not Holiday,Not Holiday,False,630638.592023,10764.0
Not Holiday,Not Holiday,False,647823.468973,15074.0
Not Holiday,Not Holiday,False,583001.280078,8438.0
Not Holiday,Not Holiday,False,669453.5420583,13952.0
Not Holiday,Not Holiday,False,843626.415914,8824.0
Not Holiday,Not Holiday,False,1022953.689959,10108.0
Not Holiday,Not Holiday,False,668507.6451983,8278.0
Not Holiday,Not Holiday,False,610590.8979547,10318.0
Not Holiday,Not Holiday,False,633413.8905697,20046.0
Not Holiday,Not Holiday,False,544361.4798829,12296.0
Not Holiday,Not Holiday,False,638838.252231,18399.0
Not Holiday,Not Holiday,False,841074.6969995,15002.0
Not Holiday,Not Holiday,False,954838.191008,15945.0
Not Holiday,Not Holiday,False,654923.5029715,13089.0
Not Holiday,Not Holiday,False,811832.445984,15036.0
Holiday,National,False,969033.618953,21832.0
Holiday,National,False,793811.6841115,13041.0
Bridge,National,False,858468.216477,17726.0
Not Holiday,Not Holiday,False,887751.298669,13143.0
Holiday,Regional,False,1140367.104134,14731.0
Holiday,Regional,False,849451.0429045,12332.0
Not Holiday,Not Holiday,False,767439.628434,13995.0
Not Holiday,Not Holiday,False,790276.839009,21413.0
Holiday,Local,False,588241.7590247,11964.0
Holiday,Local,False,713396.4541223,17688.0
Holiday,Local,False,929802.771943,13278.0
Work Day,National,False,929802.771943,13278.0
Not Holiday,Not Holiday,False,1188982.232398,14446.0
Not Holiday,Not Holiday,False,735723.172977,10519.0
Not Holiday,Not Holiday,False,691801.6290437999,13178.0
Not Holiday,Not Holiday,False,830431.7415873,20041.0
Not Holiday,Not Holiday,False,615228.2560159,9983.0
Not Holiday,Not Holiday,False,738265.552222,15252.0
Not Holiday,Not Holiday,False,935656.0010137,11708.0
Not Holiday,Not Holiday,False,1125178.987911,12877.0
Not Holiday,Not Holiday,False,773762.280859,11295.0
Not Holiday,Not Holiday,False,690281.251004,13276.0
Not Holiday,Not Holiday,False,753685.041456,20488.0
Not Holiday,Not Holiday,False,595457.3062203,11234.0
Event,National,False,737819.484836,17137.0
Not Holiday,Not Holiday,False,908066.823384,12489.0
Not Holiday,Not Holiday,False,1056721.5920875,13624.0
Event,National,False,752583.7680527,11861.0
Not Holiday,Not Holiday,False,645760.5082353,13347.0
Not Holiday,Not Holiday,False,767361.704324,19424.0
Not Holiday,Not Holiday,False,843603.315088,12985.0
Not Holiday,Not Holiday,False,853454.930795,18819.0
Not Holiday,Not Holiday,False,1113440.567059,14279.0
Not Holiday,Not Holiday,False,1276195.0362097,15186.0
Additional,Local,False,896824.938971,13159.0
Holiday,Local,False,932546.385931,15573.0
Not Holiday,Not Holiday,False,867653.7351403,26861.0
Holiday,Local,False,674077.382905,13681.0
Not Holiday,Not Holiday,False,774941.923982,19275.0
Not Holiday,Not Holiday,False,920050.745917,14826.0
Not Holiday,Not Holiday,False,1119324.243986,16281.0
Not Holiday,Not Holiday,False,844251.703802,13791.0
Not Holiday,Not Holiday,False,747161.615593,16204.0
Not Holiday,Not Holiday,False,829763.2190675,21728.0
Not Holiday,Not Holiday,False,747641.1828753001,14623.0
Not Holiday,Not Holiday,False,918899.786306,20131.0
Not Holiday,Not Holiday,False,1071655.6282493,15863.0
Not Holiday,Not Holiday,False,1260471.9085900001,17228.0
Not Holiday,Not Holiday,False,1028242.8227987,15014.0
Not Holiday,Not Holiday,False,1080402.388032,17863.0
Additional,National,False,1181307.3270735,23427.0
Additional,National,False,1135849.391084,15486.0
Holiday,Local,False,1135849.391084,15486.0
Additional,National,False,1282145.5171351,21531.0
Additional,National,False,1246837.8430543,15250.0
Additional,National,False,1032770.748898,14818.0
Not Holiday,Not Holiday,False,842475.490118,16147.0
Not Holiday,Not Holiday,False,951533.7138481,23634.0
Not Holiday,Not Holiday,False,894108.236835,15877.0
Not Holiday,Not Holiday,False,1163643.0379923,21974.0
Additional,National,False,1109012.812049,15984.0
Holiday,National,True,12082.500997,170.0
Transfer,National,False,1402306.370834,11812.0
Not Holiday,Not Holiday,False,1104377.0798245,13906.0
Not Holiday,Not Holiday,False,990093.463742,22918.0
Not Holiday,Not Holiday,False,777620.9540695,8550.0
Not Holiday,Not Holiday,False,839600.237989,15539.0
Not Holiday,Not Holiday,False,1103806.298949,10406.0
Not Holiday,Not Holiday,False,1192543.750978,11277.0
Not Holiday,Not Holiday,False,793724.8969065,9647.0
Not Holiday,Not Holiday,False,742635.5692609,11820.0
Not Holiday,Not Holiday,False,770742.690065,17301.0
Not Holiday,Not Holiday,False,629635.794004,9601.0
Not Holiday,Not Holiday,False,768898.9443882,15674.0
Not Holiday,Not Holiday,False,1021050.536226,10682.0
Not Holiday,Not Holiday,False,1175725.165838,11548.0
Not Holiday,Not Holiday,False,824488.666175,9912.0
Not Holiday,Not Holiday,False,750836.542952,12064.0
Not Holiday,Not Holiday,False,782656.0246723,18723.0
Not Holiday,Not Holiday,False,606949.7448793,9633.0
Not Holiday,Not Holiday,False,725703.6910875,14854.0
Not Holiday,Not Holiday,False,1072721.724905,10194.0
Not Holiday,Not Holiday,False,1148214.358454,11257.0
Not Holiday,Not Holiday,False,798133.612125,9356.0
Not Holiday,Not Holiday,False,721275.774781,11940.0
Not Holiday,Not Holiday,False,744342.5929227,18532.0
Not Holiday,Not Holiday,False,576515.5369877,7562.0
Not Holiday,Not Holiday,False,722113.958837,13112.0
Not Holiday,Not Holiday,False,977850.40585,8264.0
Not Holiday,Not Holiday,False,1075166.993043,9260.0
Not Holiday,Not Holiday,False,698123.768037,7330.0
Not Holiday,Not Holiday,False,778222.285925,10584.0
Not Holiday,Not Holiday,False,961777.382874,16375.0
Not Holiday,Not Holiday,False,748882.732615,8017.0
Not Holiday,Not Holiday,False,834667.1519293,13655.0
Not Holiday,Not Holiday,False,1132788.541413,8302.0
Not Holiday,Not Holiday,False,1151987.631095,9052.0
Not Holiday,Not Holiday,False,786672.394181,7734.0
Not Holiday,Not Holiday,False,739431.213302,9964.0
Not Holiday,Not Holiday,False,783605.377185,19103.0
Not Holiday,Not Holiday,False,624387.487899,7213.0
Not Holiday,Not Holiday,False,752207.2398545,12607.0
Not Holiday,Not Holiday,False,944924.65301,7840.0
Not Holiday,Not Holiday,False,1074820.900014,8800.0
Not Holiday,Not Holiday,False,794314.4320675,7527.0
Not Holiday,Not Holiday,False,642613.187069,9653.0
Not Holiday,Not Holiday,False,745780.355084,17201.0
Not Holiday,Not Holiday,False,645968.2570671,8104.0
Not Holiday,Not Holiday,False,758855.71279,13615.0
Not Holiday,Not Holiday,False,1063394.844003,8434.0
Not Holiday,Not Holiday,False,858897.1230135,9119.0
Not Holiday,Not Holiday,False,759120.0599607,8008.0
Not Holiday,Not Holiday,False,717807.6770255,10436.0
Not Holiday,Not Holiday,False,739388.0344027,16096.0
Not Holiday,Not Holiday,False,675578.500156,8374.0
Not Holiday,Not Holiday,False,816197.498952,14147.0
Not Holiday,Not Holiday,False,1026011.2228075,9005.0
Not Holiday,Not Holiday,False,775708.987978,9260.0
Holiday,National,False,744956.948138,8398.0
Holiday,National,False,949366.8290505,11215.0
Not Holiday,Not Holiday,False,1008521.709962,18621.0
Holiday,Local,False,836225.179072,9186.0
Not Holiday,Not Holiday,False,882639.776274,15308.0
Not Holiday,Not Holiday,False,1125736.3470592,9661.0
Not Holiday,Not Holiday,False,1196983.690104,10362.0
Not Holiday,Not Holiday,False,790143.2410905,8100.0
Not Holiday,Not Holiday,False,761866.729975,10556.0
Not Holiday,Not Holiday,False,781046.6619577,16073.0
Not Holiday,Not Holiday,False,653901.1919827,7340.0
Not Holiday,Not Holiday,False,773855.30685,13248.0
Not Holiday,Not Holiday,False,1001174.4340065,7610.0
Not Holiday,Not Holiday,False,1146006.826973,8594.0
Not Holiday,Not Holiday,False,754390.380036,7142.0
Not Holiday,Not Holiday,False,700998.0346447,9650.0
Not Holiday,Not Holiday,False,815621.887369,15436.0
Not Holiday,Not Holiday,False,699108.166824,7569.0
Not Holiday,Not Holiday,False,812306.77427,14263.0
Not Holiday,Not Holiday,False,1038906.566154,8705.0
Not Holiday,Not Holiday,False,1157140.638587,9579.0
Not Holiday,Not Holiday,False,826428.90991,8349.0
Not Holiday,Not Holiday,False,746620.926177,11112.0
Not Holiday,Not Holiday,False,767880.804934,16052.0
Not Holiday,Not Holiday,False,670848.010029,6839.0
Not Holiday,Not Holiday,False,787914.125515,13150.0
Not Holiday,Not Holiday,False,1038139.316887,8520.0
Not Holiday,Not Holiday,False,1101557.476706,9434.0
Not Holiday,Not Holiday,False,784103.265042,7884.0
Not Holiday,Not Holiday,False,702943.9485770001,10654.0
Not Holiday,Not Holiday,False,824632.985033,17151.0
Not Holiday,Not Holiday,False,637624.340998,9116.0
Not Holiday,Not Holiday,False,878750.03788,14027.0
Holiday,Regional,False,1463083.962459,7450.0
Not Holiday,Not Holiday,False,1138650.058898,7946.0
Not Holiday,Not Holiday,False,835191.622029,6545.0
Not Holiday,Not Holiday,False,835602.6360017,9316.0
Not Holiday,Not Holiday,False,846631.307907,15094.0
Not Holiday,Not Holiday,False,683059.570103,6973.0
Not Holiday,Not Holiday,False,765502.211925,12478.0
Not Holiday,Not Holiday,False,988591.469958,7567.0
Not Holiday,Not Holiday,False,1101713.657101,8423.0
Not Holiday,Not Holiday,False,739392.130988,6662.0
Not Holiday,Not Holiday,False,741331.430196,9681.0
Holiday,Local,True,791762.312883,18094.0
Transfer,Local,False,737029.565183,10215.0
Holiday,Local,False,740889.486829,15812.0
Holiday,National,False,740889.486829,15812.0
Not Holiday,Not Holiday,False,898610.217928,10690.0
Not Holiday,Not Holiday,False,985493.795113,11676.0
Not Holiday,Not Holiday,False,775916.9059055,10152.0
Not Holiday,Not Holiday,False,717196.315762,11980.0
Not Holiday,Not Holiday,False,735733.2142477001,19618.0
Not Holiday,Not Holiday,False,675804.0219027,11231.0
Holiday,Local,False,795795.893872,18291.0
Not Holiday,Not Holiday,False,974952.817869,12972.0
Not Holiday,Not Holiday,False,1140070.2748035,14276.0
Not Holiday,Not Holiday,False,755072.530945,12476.0
Not Holiday,Not Holiday,False,718996.080637,14844.0
Not Holiday,Not Holiday,False,781159.2829995,21140.0
Not Holiday,Not Holiday,False,624910.0260955,12602.0
Not Holiday,Not Holiday,False,797636.6251025,18991.0
Not Holiday,Not Holiday,False,1068279.815941,13643.0
Not Holiday,Not Holiday,False,1041249.2479705,14204.0
Holiday,National,False,1306699.366897,12733.0
Not Holiday,Not Holiday,False,907324.094113,14155.0
Not Holiday,Not Holiday,False,924247.257204,21181.0
Not Holiday,Not Holiday,False,716654.608983,10040.0
Not Holiday,Not Holiday,False,780798.407016,15908.0
Not Holiday,Not Holiday,False,1039417.861868,10346.0
Not Holiday,Not Holiday,False,1227380.607924,11503.0
Not Holiday,Not Holiday,False,776307.495015,9552.0
Not Holiday,Not Holiday,False,715811.198881,12040.0
Not Holiday,Not Holiday,False,766101.907094,20292.0
Not Holiday,Not Holiday,False,648650.413039,11109.0
Holiday,Local,False,764812.415784,16721.0
Additional,National,False,1116976.891153,12225.0
Event,National,False,884199.9138385,12682.0
Not Holiday,Not Holiday,False,823035.572122,11265.0
Not Holiday,Not Holiday,False,807803.8950783,13685.0
Not Holiday,Not Holiday,False,841407.607944,18617.0
Not Holiday,Not Holiday,False,628487.989962,10594.0
Not Holiday,Not Holiday,False,773775.4378677,15706.0
Not Holiday,Not Holiday,False,1035667.381833,10841.0
Not Holiday,Not Holiday,False,1201938.886229,12033.0
Not Holiday,Not Holiday,False,778935.156126,10039.0
Not Holiday,Not Holiday,False,723151.767982,12292.0
Holiday,National,True,746303.6271255,20850.0
Not Holiday,Not Holiday,False,620108.24391,9527.0
Transfer,National,False,984511.1521135,16458.0
Not Holiday,Not Holiday,False,932219.893144,10604.0
